,dataset,SR,SR_time,TPOT,TPOTSR,AK,AKSR,LR,timeTPOT,timeTPOTSR,timeAK,timeAKSR,meanguess,generations,function_set,epochs,max_TPOT_time,
380,0-koya2-elast28.csv,1543997.881,112.3070364,483810.2744,456503.7072,4179066.481,4197369.048,416653.7566,600.9054523,600.073519,237.5280328,238.2265959,457070.1164,50,"['add', 'sub', 'mul', 'div']",,10,
381,0-koya2-elast28.csv,1901268.888,52.83867192,528523.3506,518559.6034,4206537.069,4169250.753,492915.6775,600.2619936,603.0785446,173.3629735,184.5004253,580556.7398,50,"['add', 'sub', 'mul', 'div']",,10,
382,0-koya2-elast28.csv,764893.4537,70.036659,433311.1072,433399.5881,4148101.722,4149296.915,378909.5165,601.0173049,600.6852257,216.9014969,222.8473535,476765.2756,50,"['add', 'sub', 'mul', 'div']",,10,
383,0-koya2-elast28.csv,1890694.868,113.4856038,485214.2288,484335.0532,4067947.178,4077854.686,409050.0547,600.5005872,600.4634457,256.9110603,272.7219312,533330.9554,50,"['add', 'sub', 'mul', 'div']",,10,
384,0-koya2-elast28.csv,2068901.807,58.77760863,507842.6259,578567.5726,4185108.441,4199078.523,525733.5295,600.2558312,600.57234,235.6233425,239.6114519,578527.9199,50,"['add', 'sub', 'mul', 'div']",,10,
385,0-koya2-elast28.csv,1891403.028,68.10382867,509114.5181,465153.2181,4167032.967,4160127.783,443895.7796,600.4466844,600.5408049,193.1489999,206.3529189,488006.4962,50,"['add', 'sub', 'mul', 'div']",,10,
386,0-koya2-elast28.csv,1844005.445,64.55762029,459743.4693,343710.8947,4289320.248,4249576.342,416385.0222,601.9907074,600.2629402,244.9935699,237.3355432,381693.048,50,"['add', 'sub', 'mul', 'div']",,10,
387,0-koya2-elast28.csv,913602.4895,48.24634552,550081.7006,477016.3766,4166173.02,4119776.58,459165.0602,600.7136698,602.4456999,154.2787049,178.7823732,502809.5071,50,"['add', 'sub', 'mul', 'div']",,10,
388,0-koya2-elast28.csv,2356366.468,69.72991824,379175.0784,534274.1612,4305019.305,4264593.285,429506.5096,600.4390836,600.3443763,217.0290916,224.8302352,507895.7713,50,"['add', 'sub', 'mul', 'div']",,10,
389,0-koya2-elast28.csv,2550765.443,109.6449499,472722.5088,459439.6601,4265001.981,4225717.326,402126.3732,600.1968858,613.8536668,206.3828814,219.2786286,502845.1219,50,"['add', 'sub', 'mul', 'div']",,10,
390,0-koya2-elast28.csv,785440.897,110.9795518,439034.4231,448468.4389,4195672.192,4203390.147,403785.2192,602.1874604,600.6175997,363.3212078,349.8871779,478520.9968,50,"['add', 'sub', 'mul', 'div']",,10,
391,0-koya2-elast28.csv,844726.4578,75.49806547,316561.2904,362634.5409,4098445.112,4097960.726,364074.6478,601.2828634,601.1399546,233.3026807,245.5934882,385814.3053,50,"['add', 'sub', 'mul', 'div']",,10,
392,0-koya2-elast28.csv,747547.1114,57.93735075,513603.6708,502097.106,4287980.834,4286078.34,474278.255,600.6292002,609.081928,216.1906259,231.2164373,509627.7922,50,"['add', 'sub', 'mul', 'div']",,10,
393,0-koya2-elast28.csv,1538006.215,89.68215799,454392.3605,537578.7212,4132262.695,4085308.072,470523.131,600.868391,600.1900251,216.6400895,229.1440537,421856.1493,50,"['add', 'sub', 'mul', 'div']",,10,
394,0-koya2-elast28.csv,1688674.721,45.73118377,431576.3097,410323.3562,4245662.845,4234124.015,449087.2807,600.4890904,604.7548516,174.0493803,183.3515885,478457.2051,50,"['add', 'sub', 'mul', 'div']",,10,
395,0-koya2-elast28.csv,726901.9635,161.5823085,431186.5918,564371.0715,4066667.756,4121786.133,461976.5903,600.492281,601.4133527,227.3734155,239.8011901,503490.4127,50,"['add', 'sub', 'mul', 'div']",,10,
396,0-koya2-elast28.csv,926478.9286,92.77767038,471219.5861,504474.704,4389385.483,4361645.786,486299.8544,600.7511766,600.3591535,215.3384998,225.7710869,515820.454,50,"['add', 'sub', 'mul', 'div']",,10,
397,0-koya2-elast28.csv,1080467.779,86.07928038,458797.6605,481140.3887,4072290.978,4070649.463,457274.1813,600.4245052,600.195595,210.5748782,225.8864119,445977.6017,50,"['add', 'sub', 'mul', 'div']",,10,
398,0-koya2-elast28.csv,628397.5155,62.6507163,493663.0634,418145.3342,4108596.584,4140768.424,453626.6622,602.2934871,600.7980578,231.3130269,239.6612003,461197.8382,50,"['add', 'sub', 'mul', 'div']",,10,
399,0-koya2-elast28.csv,1359267.486,64.85552883,457872.2975,375416.613,4236281.86,4189017.865,394734.5561,601.0023565,614.9139769,324.1136203,313.7834284,419596.9904,50,"['add', 'sub', 'mul', 'div']",,10,
400,0-koya2-poisson28nu.csv,0.019350585,35.80494452,0.015375616,0.015460884,0.069139982,0.093334716,0.014950944,601.0886793,603.1660511,26.16555405,36.75115442,0.019566585,50,"['add', 'sub', 'mul', 'div']",,10,
401,0-koya2-poisson28nu.csv,0.017233009,37.43325257,0.016187559,0.014359963,0.106997636,0.074963808,0.013504557,600.7255425,600.1420174,27.04212642,38.0010798,0.017658667,50,"['add', 'sub', 'mul', 'div']",,10,
402,0-koya2-poisson28nu.csv,0.018168676,37.16245294,0.015218563,0.015864662,0.053077628,0.071707487,0.015296103,601.4277763,600.760515,35.62473154,40.03144097,0.016373498,50,"['add', 'sub', 'mul', 'div']",,10,
403,0-koya2-poisson28nu.csv,0.022966205,35.4644351,0.014282155,0.01435998,0.051959817,0.076072783,0.013504557,600.1585145,600.1933181,30.06652904,38.83396482,0.017658667,50,"['add', 'sub', 'mul', 'div']",,10,
404,0-koya2-poisson28nu.csv,0.018261216,40.14157581,0.019095146,0.018442155,0.038854283,0.079567761,0.018850793,601.1755304,601.4564843,22.34981585,23.20683002,0.016974473,50,"['add', 'sub', 'mul', 'div']",,10,
405,0-koya2-poisson28nu.csv,0.018707763,36.38524628,0.018037201,0.018033936,0.059865846,0.042444828,0.018682498,607.4485285,601.3702066,39.88399267,43.2205956,0.018664059,50,"['add', 'sub', 'mul', 'div']",,10,
406,0-koya2-poisson28nu.csv,0.015893378,37.43370914,0.016093952,0.015864472,0.074976333,0.100360053,0.015231306,612.5350096,600.7620616,26.76887393,16.56668305,0.015300452,50,"['add', 'sub', 'mul', 'div']",,10,
407,0-koya2-poisson28nu.csv,0.012422702,34.39035773,0.012177117,0.012467876,0.07503042,0.07063309,0.012480795,607.8947549,600.3501587,20.11492395,27.50350451,0.012060989,50,"['add', 'sub', 'mul', 'div']",,10,
408,0-koya2-poisson28nu.csv,0.015463367,36.97842741,0.014982975,0.015720374,0.065301519,0.04929927,0.016110636,601.063879,600.5174456,27.03315616,46.19775462,0.014062012,50,"['add', 'sub', 'mul', 'div']",,10,
409,0-koya2-poisson28nu.csv,0.023303606,39.41997457,0.020236841,0.02049593,0.04928965,0.099294282,0.018212655,601.2830083,601.5883822,21.42750216,43.73921943,0.021086513,50,"['add', 'sub', 'mul', 'div']",,10,
410,0-koya2-poisson28nu.csv,0.019084616,38.55442309,0.012828311,0.013374465,0.079575604,0.090465243,0.01403775,604.7593668,600.3274789,27.52592015,19.35876846,0.014186352,50,"['add', 'sub', 'mul', 'div']",,10,
411,0-koya2-poisson28nu.csv,0.013528165,36.14413786,0.01144885,0.011468276,0.051754417,0.059912581,0.009912231,604.6597874,600.8234935,27.25671625,42.31851506,0.012139428,50,"['add', 'sub', 'mul', 'div']",,10,
412,0-koya2-poisson28nu.csv,0.014048963,36.42832303,0.013163858,0.010076819,0.065560151,0.114959961,0.010169814,600.3946791,607.7718213,27.60105872,14.78885007,0.012524769,50,"['add', 'sub', 'mul', 'div']",,10,
413,0-koya2-poisson28nu.csv,0.017916447,37.87185597,0.017750612,0.017113082,0.067791814,0.064383884,0.017912128,600.4604449,600.623852,17.06264925,24.37895298,0.017918548,50,"['add', 'sub', 'mul', 'div']",,10,
414,0-koya2-poisson28nu.csv,0.014235708,38.36309028,0.01221334,0.012151494,0.077488298,0.049793524,0.011302164,601.6148462,601.5817263,14.02501845,41.51125622,0.013787515,50,"['add', 'sub', 'mul', 'div']",,10,
415,0-koya2-poisson28nu.csv,0.021422307,36.23690462,0.020775125,0.021283842,0.063985271,0.081843258,0.019838514,602.1471026,600.5350218,27.35667872,20.24017501,0.021432433,50,"['add', 'sub', 'mul', 'div']",,10,
416,0-koya2-poisson28nu.csv,0.011662312,36.79384255,0.01209748,0.012092036,0.062249006,0.069870964,0.012480795,600.9841018,600.6832087,29.4562676,16.38845706,0.012060989,50,"['add', 'sub', 'mul', 'div']",,10,
417,0-koya2-poisson28nu.csv,0.017261528,35.34217072,0.02005856,0.020005693,0.107647339,0.106086003,0.020081342,600.5856426,600.236047,18.94321585,28.70910811,0.016974473,50,"['add', 'sub', 'mul', 'div']",,10,
418,0-koya2-poisson28nu.csv,0.017571029,35.81939268,0.017800733,0.018211048,0.052203377,0.046015354,0.018850793,601.1470551,600.6946807,26.34592104,31.69208717,0.016974473,50,"['add', 'sub', 'mul', 'div']",,10,
419,0-koya2-poisson28nu.csv,0.021217379,37.98154783,0.019080219,0.019030777,0.071927524,0.098148798,0.017238882,600.8491445,600.9871042,43.37282276,21.99464011,0.020520097,50,"['add', 'sub', 'mul', 'div']",,10,
420,0-koya2-poisson28nu.csv,0.018112289,37.58028126,0.018778078,0.018663351,0.054882312,0.073796028,0.018850793,601.2032895,600.7944312,23.11954784,33.56859756,0.016974473,50,"['add', 'sub', 'mul', 'div']",,10,
421,0-koya2-poisson28nu.csv,0.02185331,34.83633757,0.020517635,0.021296696,0.095326955,0.077810348,0.01814832,600.9096384,600.2549739,13.23311329,16.2305727,0.021296134,50,"['add', 'sub', 'mul', 'div']",,10,
422,0-koya2-poisson28nu.csv,0.014989982,35.59092617,0.01553551,0.015530649,0.058990759,0.169884689,0.014953606,600.2554016,600.3313544,36.41685224,14.04544806,0.014934862,50,"['add', 'sub', 'mul', 'div']",,10,
423,0-koya2-poisson28nu.csv,0.015102091,40.21161795,0.01221334,0.011896479,0.035821092,0.057169589,0.011302164,600.3495741,601.069865,45.95045185,37.03894663,0.013787515,50,"['add', 'sub', 'mul', 'div']",,10,
424,0-koya2-poisson28nu.csv,0.015277014,35.74179339,0.013856015,0.014956828,0.061183716,0.056191741,0.016110636,601.0505061,600.3706098,32.24936962,45.95647478,0.014062012,50,"['add', 'sub', 'mul', 'div']",,10,
425,0-koya2-poisson28nu.csv,0.018678588,36.91519761,0.0191067,0.018812781,0.094812531,0.101647842,0.020411046,601.3465424,601.2836335,35.21770978,18.58654094,0.018716913,50,"['add', 'sub', 'mul', 'div']",,10,
426,0-koya2-poisson28nu.csv,0.02016132,37.40872145,0.017191095,0.01527171,0.048414087,0.084160519,0.014826559,600.3356023,600.0874939,28.36652899,26.14821482,0.017387478,50,"['add', 'sub', 'mul', 'div']",,10,
427,0-koya2-poisson28nu.csv,0.018571866,37.7650013,0.01781814,0.017068924,0.07773354,0.054291851,0.016593265,612.1333318,600.4372354,41.25244164,23.77306533,0.018637749,50,"['add', 'sub', 'mul', 'div']",,10,
428,0-koya2-poisson28nu.csv,0.021682007,36.31240487,0.017287773,0.018366118,0.080506551,0.101009102,0.018026089,607.7906439,600.4778416,33.76719546,35.31793976,0.018312386,50,"['add', 'sub', 'mul', 'div']",,10,
429,0-koya2-poisson28nu.csv,0.024048169,38.45144844,0.012337362,0.011204656,0.076834257,0.055399989,0.012480795,601.0258155,609.2756729,72.36942291,34.98993254,0.012060989,50,"['add', 'sub', 'mul', 'div']",,10,
430,0-koya2-poisson28nu.csv,0.016063233,39.5444324,0.014669323,0.016471226,0.051932744,0.066569815,0.014917752,600.4516606,601.483844,25.70228839,27.21812129,0.017809033,50,"['add', 'sub', 'mul', 'div']",,10,
431,0-koya2-poisson28nu.csv,0.013366034,35.82429385,0.011083653,0.010937744,0.058397372,0.05801257,0.010510694,601.2566175,600.9104235,34.50214982,36.04431486,0.013399939,50,"['add', 'sub', 'mul', 'div']",,10,
432,0-koya2-poisson28nu.csv,0.014864497,37.72940779,0.0155928,0.015453289,0.109325529,0.063757009,0.015053707,600.9023838,600.4148505,19.2017138,40.75607443,0.014996987,50,"['add', 'sub', 'mul', 'div']",,10,
433,0-koya2-poisson28nu.csv,0.0153388,38.90536499,0.012311339,0.012284332,0.075132129,0.100141158,0.012100346,609.2545884,600.5573134,46.75889087,25.61977792,0.015706913,50,"['add', 'sub', 'mul', 'div']",,10,
434,0-koya2-poisson28nu.csv,0.02112192,40.25178671,0.020568323,0.019279918,0.055851736,0.065264639,0.018036942,600.4086015,611.2223003,35.64618444,37.67872834,0.020474738,50,"['add', 'sub', 'mul', 'div']",,10,
435,0-koya2-poisson28nu.csv,0.017319428,37.59687161,0.012219084,0.012440346,0.053929788,0.045788121,0.012509146,600.7405844,600.5352647,31.22504497,56.67737889,0.014524132,50,"['add', 'sub', 'mul', 'div']",,10,
436,0-koya2-poisson28nu.csv,0.017577349,36.14859128,0.020081342,0.01801153,0.068576935,0.098230745,0.020081342,600.3311424,603.3722038,20.10732746,36.02659345,0.016974473,50,"['add', 'sub', 'mul', 'div']",,10,
437,0-koya2-poisson28nu.csv,0.015424244,36.14836097,0.015666162,0.012996533,0.069958996,0.060613498,0.012325,600.6761317,600.3230913,25.46355486,33.84444857,0.01513882,50,"['add', 'sub', 'mul', 'div']",,10,
438,0-koya2-poisson28nu.csv,0.019236487,34.00914288,0.016208527,0.017622784,0.063537164,0.065110919,0.016593265,600.5625892,601.0268857,45.82760406,40.07390714,0.018637749,50,"['add', 'sub', 'mul', 'div']",,10,
439,0-koya2-poisson28nu.csv,0.015608981,34.10564137,0.012246134,0.012700127,0.08937339,0.069950814,0.012509146,601.9692476,601.5015991,19.53033137,18.59952974,0.014524132,50,"['add', 'sub', 'mul', 'div']",,10,
440,0-koya2-poisson28nu.csv,0.019706348,37.11632895,0.014959789,0.014140368,0.069139441,0.063735287,0.011606182,600.4812505,600.4426105,40.15375543,36.75868511,0.015594702,50,"['add', 'sub', 'mul', 'div']",,10,
441,0-koya2-poisson28nu.csv,0.016789802,38.61496425,0.014452454,0.01445277,0.107058162,0.059910787,0.014074645,600.6185796,600.4640489,30.60508418,24.84769487,0.016514847,50,"['add', 'sub', 'mul', 'div']",,10,
442,0-koya2-poisson28nu.csv,0.019441051,35.50182581,0.017315689,0.019338058,0.094563043,0.074156501,0.019308055,600.8527985,606.114481,26.43879342,30.43362379,0.01725515,50,"['add', 'sub', 'mul', 'div']",,10,
443,0-koya2-poisson28nu.csv,0.022067754,34.25581932,0.02217867,0.0184929,0.061816535,0.070115038,0.01814832,600.6724861,600.1453214,72.96222043,33.12578344,0.021296134,50,"['add', 'sub', 'mul', 'div']",,10,
444,0-koya2-poisson28nu.csv,0.015731346,33.8263104,0.017056669,0.015735909,0.244915058,0.100915731,0.013444707,608.4880602,600.4294317,13.87380815,18.03772664,0.015152462,50,"['add', 'sub', 'mul', 'div']",,10,
445,0-koya2-poisson28nu.csv,0.021355809,33.84139037,0.016734899,0.016372485,0.064275874,0.070992132,0.01704772,600.5023103,601.1187136,31.61380005,19.59687757,0.018802269,50,"['add', 'sub', 'mul', 'div']",,10,
446,0-koya2-poisson28nu.csv,0.018281246,39.24437857,0.019659977,0.02249056,0.090979246,0.075871946,0.017598758,602.2365286,601.1908274,25.0037148,23.50263619,0.017838014,50,"['add', 'sub', 'mul', 'div']",,10,
447,0-koya2-poisson28nu.csv,0.020116208,38.15112114,0.014320729,0.017022789,0.077234994,0.04385138,0.013489982,600.4558597,605.5550873,47.29770374,37.97790432,0.017297007,50,"['add', 'sub', 'mul', 'div']",,10,
448,0-koya2-poisson28nu.csv,0.020278247,40.59638906,0.015240927,0.015788902,0.077454424,0.056668169,0.013250214,601.9797018,601.2215297,20.64275002,43.2148447,0.017110482,50,"['add', 'sub', 'mul', 'div']",,10,
449,0-koya2-poisson28nu.csv,0.018735246,35.3987906,0.017203094,0.019523092,0.039900992,0.089292913,0.018262075,600.9638793,605.3285196,27.90659213,39.05752087,0.017268241,50,"['add', 'sub', 'mul', 'div']",,10,
450,0-koya2-split28.csv,49.75303689,43.2457695,32.86346216,32.10619581,48.93724755,50.65180074,34.3757711,600.6258168,600.7936478,162.4881341,172.8702207,28.88767789,50,"['add', 'sub', 'mul', 'div']",,10,
451,0-koya2-split28.csv,41.1138952,37.77427411,34.72358122,41.77778716,51.55807868,44.74146777,36.46896909,600.6701527,600.1822085,135.1853762,181.841532,36.3295579,50,"['add', 'sub', 'mul', 'div']",,10,
452,0-koya2-split28.csv,55.76473499,57.31700253,35.56904996,37.52129086,40.24204757,39.90891985,36.2717041,601.6609631,600.2075458,171.0892432,181.0536075,36.15371403,50,"['add', 'sub', 'mul', 'div']",,10,
453,0-koya2-split28.csv,68.93089397,117.2448111,49.89579104,42.65140911,42.41045509,82.18096643,44.70439487,606.3860717,601.1601965,238.5378733,61.97399282,44.33929713,50,"['add', 'sub', 'mul', 'div']",,10,
454,0-koya2-split28.csv,45.29440324,39.88927865,30.45855108,32.9305224,37.20627765,32.88182067,31.76268071,600.6185794,600.4497669,162.8616779,180.5480504,38.34327504,50,"['add', 'sub', 'mul', 'div']",,10,
455,0-koya2-split28.csv,35.64665224,38.78299308,38.91846827,41.74590443,40.41306588,41.0388812,35.92191304,601.2809126,601.4877419,169.2794151,178.1951308,40.19710123,50,"['add', 'sub', 'mul', 'div']",,10,
456,0-koya2-split28.csv,71.63872714,32.86523819,29.2805714,27.43068145,31.26017594,37.05747772,28.44419798,601.3414106,600.7302773,172.2170277,141.9550581,26.52384706,50,"['add', 'sub', 'mul', 'div']",,10,
457,0-koya2-split28.csv,36.93242121,39.43099642,37.60027054,37.14552783,35.24571523,39.6237838,33.04965401,600.5886061,600.5818572,173.3044353,181.0626357,41.18178212,50,"['add', 'sub', 'mul', 'div']",,10,
458,0-koya2-split28.csv,66.62895176,62.32732582,35.9180262,34.26316758,44.31703335,45.9286103,37.40812421,601.5275176,601.6236105,211.6070728,225.6928103,42.85059572,50,"['add', 'sub', 'mul', 'div']",,10,
459,0-koya2-split28.csv,35.70421199,72.14951539,30.38457801,36.2488768,47.57310308,43.20418957,36.2717041,607.5982375,600.438237,175.3171608,103.4397171,36.15371403,50,"['add', 'sub', 'mul', 'div']",,10,
460,0-koya2-split28.csv,49.48065464,42.79501009,30.53107223,27.18655156,52.5658599,49.06091445,31.20690365,600.7816913,600.1801939,147.211144,172.1463058,31.67860824,50,"['add', 'sub', 'mul', 'div']",,10,
461,0-koya2-split28.csv,37.38756675,57.04080749,35.35470645,39.90537451,48.81263846,54.67765933,33.21788161,600.578176,600.1622009,188.0529726,198.2484524,39.30861681,50,"['add', 'sub', 'mul', 'div']",,10,
462,0-koya2-split28.csv,38.00726701,73.54302979,50.71948726,38.33227375,50.28117953,53.50480046,34.92545642,601.0784485,601.0047457,221.4431243,228.060848,35.65068851,50,"['add', 'sub', 'mul', 'div']",,10,
463,0-koya2-split28.csv,40.43700942,58.30835629,36.91237557,43.02134124,57.14086834,47.98185509,45.16643194,602.0478659,600.3511677,221.9058158,234.677906,42.75981745,50,"['add', 'sub', 'mul', 'div']",,10,
464,0-koya2-split28.csv,50.0439579,74.60013199,34.05609549,37.54150529,54.20610168,53.8347676,38.46941228,601.2641697,600.6503055,230.4175889,240.1048706,33.87409844,50,"['add', 'sub', 'mul', 'div']",,10,
465,0-koya2-split28.csv,38.20427455,54.17407727,42.26231933,37.03393978,40.07011912,45.8454762,37.53676399,601.259053,601.6064303,221.9081459,183.5518484,41.69559602,50,"['add', 'sub', 'mul', 'div']",,10,
466,0-koya2-split28.csv,37.4899231,48.84402227,32.10041831,30.21229716,50.00625618,42.84003757,35.839591,612.7009311,614.6381061,231.9018545,242.7380388,39.93478672,50,"['add', 'sub', 'mul', 'div']",,10,
467,0-koya2-split28.csv,58.59827699,69.2265718,41.61079191,52.31643782,57.08532651,61.81446225,41.48498728,602.0433359,600.5136867,221.4645658,232.9542463,48.92524657,50,"['add', 'sub', 'mul', 'div']",,10,
468,0-koya2-split28.csv,46.62608484,36.8189652,41.643888,44.30027412,43.80154099,51.99732329,37.57804696,600.7570295,600.9572277,154.9090352,113.7865551,50.87340597,50,"['add', 'sub', 'mul', 'div']",,10,
469,0-koya2-split28.csv,77.62964304,27.30311465,51.14194611,46.93810232,58.19873165,72.82663665,50.32788924,600.6585891,601.1014254,59.60716033,60.68851638,56.79079795,50,"['add', 'sub', 'mul', 'div']",,10,
470,0-koya2-split28.csv,54.98878756,38.32747006,32.75710367,35.1877071,40.99069503,51.48069847,35.18628585,600.5282547,600.587455,153.010071,168.4814434,38.12750635,50,"['add', 'sub', 'mul', 'div']",,10,
471,0-koya2-split28.csv,58.95325172,43.31770873,48.0731006,52.03642512,44.81266815,48.33346542,46.29420095,600.9394503,608.1877184,168.3776467,179.0066042,53.53758359,50,"['add', 'sub', 'mul', 'div']",,10,
472,0-koya2-split28.csv,34.92806501,54.38241315,40.13262625,39.53871276,38.14357849,38.82722104,36.19834553,601.2398093,600.2724354,188.7470989,191.4930115,25.83880268,50,"['add', 'sub', 'mul', 'div']",,10,
